image_id,path,cls,field,arxiv_id,source,split
286,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.05843v2_p004_02.jpeg,diagram,manufacturing_engineering,2607.05843v2,accepted,train
287,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.05877v1_p003_01.jpeg,diagram,manufacturing_engineering,2607.05877v1,accepted,train
288,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.05877v1_p004_01.jpeg,diagram,manufacturing_engineering,2607.05877v1,accepted,train
289,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.05934v1_p012_01.jpeg,data_plot,utilities_power_systems,2607.05934v1,llm,train
290,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.05934v1_p012_02.jpeg,data_plot,utilities_power_systems,2607.05934v1,llm,train
291,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.05934v1_p013_01.jpeg,data_plot,utilities_power_systems,2607.05934v1,llm,train
292,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.05934v1_p013_02.jpeg,data_plot,utilities_power_systems,2607.05934v1,llm,train
293,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.06170v1_p006_01.jpeg,diagram,manufacturing_engineering,2607.06170v1,accepted,train
294,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.06170v1_p007_01.jpeg,diagram,manufacturing_engineering,2607.06170v1,accepted,train
295,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.06170v1_p008_01.jpeg,diagram,manufacturing_engineering,2607.06170v1,accepted,train
296,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2607.06170v1_p017_01.jpeg,data_plot,manufacturing_engineering,2607.06170v1,llm,train
297,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.06622v1_p002_01.jpeg,fragment_junk,utilities_power_systems,2607.06622v1,local,train
308,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.06719v1_p008_01.jpeg,diagram,manufacturing_engineering,2607.06719v1,accepted,train
310,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2607.06719v1_p019_01.jpeg,data_plot,manufacturing_engineering,2607.06719v1,llm,train
311,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2607.06719v1_p019_02.jpeg,data_plot,manufacturing_engineering,2607.06719v1,llm,train
312,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.06791v1_p003_01.jpeg,diagram,manufacturing_engineering,2607.06791v1,accepted,train
313,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.06825v1_p003_01.jpeg,diagram,utilities_power_systems,2607.06825v1,accepted,val
314,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.06825v1_p003_02.jpeg,diagram,utilities_power_systems,2607.06825v1,accepted,val
322,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.07237v1_p008_01.jpeg,diagram,utilities_power_systems,2607.07237v1,accepted,val
323,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.07237v1_p008_02.jpeg,fragment_junk,utilities_power_systems,2607.07237v1,local,val
324,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.07237v1_p008_03.jpeg,diagram,utilities_power_systems,2607.07237v1,accepted,val
327,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.07514v1_p006_01.jpeg,diagram,manufacturing_engineering,2607.07514v1,accepted,train
330,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.07523v1_p005_01.jpeg,diagram,utilities_power_systems,2607.07523v1,accepted,train
331,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.07523v1_p007_01.jpeg,diagram,utilities_power_systems,2607.07523v1,accepted,train
332,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.07523v1_p007_02.jpeg,data_plot,utilities_power_systems,2607.07523v1,llm,train
333,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.07523v1_p007_03.jpeg,fragment_junk,utilities_power_systems,2607.07523v1,local,train
335,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.07523v1_p009_01.jpeg,data_plot,utilities_power_systems,2607.07523v1,llm,train
336,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.07523v1_p009_02.jpeg,diagram,utilities_power_systems,2607.07523v1,accepted,train
338,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.07523v1_p009_04.jpeg,data_plot,utilities_power_systems,2607.07523v1,llm,train
339,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.07965v2_p003_01.jpeg,diagram,manufacturing_engineering,2607.07965v2,accepted,train
340,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.30917v1_p001_01.jpeg,diagram,semiconductor_engineering,2606.30917v1,accepted,train
341,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.30917v1_p002_01.jpeg,data_plot,semiconductor_engineering,2606.30917v1,llm,train
348,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.30917v1_p004_01.jpeg,data_plot,semiconductor_engineering,2606.30917v1,llm,train
349,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.30917v1_p004_02.jpeg,diagram,semiconductor_engineering,2606.30917v1,accepted,train
351,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.30917v1_p004_04.jpeg,fragment_junk,semiconductor_engineering,2606.30917v1,local,train
352,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.30917v1_p007_01.jpeg,diagram,semiconductor_engineering,2606.30917v1,accepted,train
353,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.30917v1_p008_01.jpeg,data_plot,semiconductor_engineering,2606.30917v1,llm,train
354,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.30917v1_p008_02.jpeg,diagram,semiconductor_engineering,2606.30917v1,accepted,train
355,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.30917v1_p008_03.jpeg,data_plot,semiconductor_engineering,2606.30917v1,llm,train
357,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.30917v1_p010_02.jpeg,fragment_junk,semiconductor_engineering,2606.30917v1,local,train
359,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.30917v1_p010_04.jpeg,fragment_junk,semiconductor_engineering,2606.30917v1,local,train
364,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.30917v1_p012_01.jpeg,data_plot,semiconductor_engineering,2606.30917v1,llm,train
365,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.30917v1_p012_02.jpeg,data_plot,semiconductor_engineering,2606.30917v1,llm,train
366,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.30917v1_p013_01.jpeg,diagram,semiconductor_engineering,2606.30917v1,accepted,train
368,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.30917v1_p013_03.jpeg,data_plot,semiconductor_engineering,2606.30917v1,llm,train
374,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.31419v1_p018_06.jpeg,fragment_junk,semiconductor_engineering,2606.31419v1,local,train
377,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.31419v1_p018_09.jpeg,fragment_junk,semiconductor_engineering,2606.31419v1,local,train
379,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.31419v1_p019_01.jpeg,fragment_junk,semiconductor_engineering,2606.31419v1,local,train
384,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2606.31419v1_p019_06.jpeg,fragment_junk,semiconductor_engineering,2606.31419v1,local,train
386,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.31775v1_p003_01.jpeg,diagram,semiconductor_engineering,2606.31775v1,accepted,train
387,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.02112v1_p008_01.jpeg,diagram,manufacturing_engineering,2607.02112v1,accepted,train
388,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2607.02112v1_p008_02.jpeg,data_plot,manufacturing_engineering,2607.02112v1,llm,train
389,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.03000v1_p002_01.jpeg,diagram,manufacturing_engineering,2607.03000v1,accepted,val
390,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.03000v1_p004_01.jpeg,diagram,manufacturing_engineering,2607.03000v1,accepted,val
391,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2607.03000v1_p004_02.jpeg,data_plot,manufacturing_engineering,2607.03000v1,llm,val
392,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2607.03000v1_p009_01.jpeg,data_plot,manufacturing_engineering,2607.03000v1,llm,val
394,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.03098v1_p003_01.jpeg,diagram,utilities_power_systems,2607.03098v1,accepted,train
395,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.03098v1_p004_01.jpeg,diagram,utilities_power_systems,2607.03098v1,accepted,train
396,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.03098v1_p005_01.jpeg,fragment_junk,utilities_power_systems,2607.03098v1,local,train
397,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.03098v1_p005_02.jpeg,fragment_junk,utilities_power_systems,2607.03098v1,local,train
398,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.03098v1_p005_03.jpeg,fragment_junk,utilities_power_systems,2607.03098v1,local,train
400,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.03098v1_p006_01.jpeg,fragment_junk,utilities_power_systems,2607.03098v1,local,train
401,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.03098v1_p006_02.jpeg,diagram,utilities_power_systems,2607.03098v1,accepted,train
402,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.03098v1_p007_01.jpeg,diagram,utilities_power_systems,2607.03098v1,accepted,train
403,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.03098v1_p008_01.jpeg,fragment_junk,utilities_power_systems,2607.03098v1,local,train
404,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.03098v1_p008_02.jpeg,diagram,utilities_power_systems,2607.03098v1,accepted,train
405,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.03098v1_p011_01.jpeg,diagram,utilities_power_systems,2607.03098v1,accepted,train
407,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.03098v1_p013_01.jpeg,diagram,utilities_power_systems,2607.03098v1,accepted,train
409,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.03098v1_p013_03.jpeg,diagram,utilities_power_systems,2607.03098v1,accepted,train
412,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2607.03098v1_p016_02.jpeg,fragment_junk,utilities_power_systems,2607.03098v1,local,train
413,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.03098v1_p017_01.jpeg,diagram,utilities_power_systems,2607.03098v1,accepted,train
414,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2607.03121v1_p015_01.jpeg,diagram,semiconductor_engineering,2607.03121v1,accepted,val
416,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.03121v1_p015_03.jpeg,data_plot,semiconductor_engineering,2607.03121v1,llm,val
419,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.05159v1_p002_02.jpeg,diagram,manufacturing_engineering,2607.05159v1,accepted,train
420,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.05159v1_p003_01.jpeg,diagram,manufacturing_engineering,2607.05159v1,accepted,train
421,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.07600v1_p020_01.jpeg,diagram,utilities_power_systems,2607.07600v1,accepted,train
422,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2607.08260v1_p006_01.jpeg,diagram,utilities_power_systems,2607.08260v1,accepted,test
423,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.08266v1_p003_01.jpeg,photo,semiconductor_engineering,2607.08266v1,llm,val
426,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2607.08266v1_p006_01.jpeg,diagram,semiconductor_engineering,2607.08266v1,accepted,val
430,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.08266v1_p006_05.jpeg,fragment_junk,semiconductor_engineering,2607.08266v1,local,val
435,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.08266v1_p008_03.jpeg,fragment_junk,semiconductor_engineering,2607.08266v1,local,val
438,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2607.08266v1_p009_01.jpeg,diagram,semiconductor_engineering,2607.08266v1,accepted,val
439,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2606.31775v1_p005_01.jpeg,diagram,semiconductor_engineering,2606.31775v1,accepted,train
441,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00104v1_p002_01.jpeg,data_plot,semiconductor_engineering,2607.00104v1,llm,train
442,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2607.00104v1_p002_02.jpeg,diagram,semiconductor_engineering,2607.00104v1,accepted,train
443,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00104v1_p003_01.jpeg,data_plot,semiconductor_engineering,2607.00104v1,llm,train
444,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00104v1_p003_02.jpeg,data_plot,semiconductor_engineering,2607.00104v1,llm,train
445,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00104v1_p003_03.jpeg,data_plot,semiconductor_engineering,2607.00104v1,llm,train
446,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00104v1_p003_04.jpeg,data_plot,semiconductor_engineering,2607.00104v1,llm,train
447,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2607.00104v1_p003_05.jpeg,diagram,semiconductor_engineering,2607.00104v1,accepted,train
448,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2607.00172v2_p002_01.jpeg,diagram,semiconductor_engineering,2607.00172v2,accepted,train
449,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2607.00172v2_p002_02.jpeg,diagram,semiconductor_engineering,2607.00172v2,accepted,train
450,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00172v2_p003_01.jpeg,fragment_junk,semiconductor_engineering,2607.00172v2,local,train
451,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00172v2_p003_02.jpeg,data_plot,semiconductor_engineering,2607.00172v2,llm,train
452,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00172v2_p003_03.jpeg,data_plot,semiconductor_engineering,2607.00172v2,llm,train
454,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00172v2_p007_02.jpeg,data_plot,semiconductor_engineering,2607.00172v2,llm,train
457,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00694v1_p004_02.jpeg,fragment_junk,semiconductor_engineering,2607.00694v1,local,train
458,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00694v1_p004_03.jpeg,data_plot,semiconductor_engineering,2607.00694v1,llm,train
460,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00694v1_p004_05.jpeg,fragment_junk,semiconductor_engineering,2607.00694v1,local,train
465,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00694v1_p006_04.jpeg,fragment_junk,semiconductor_engineering,2607.00694v1,local,train
466,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2607.00694v1_p020_01.jpeg,diagram,semiconductor_engineering,2607.00694v1,accepted,train
467,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2607.00694v1_p020_02.jpeg,data_plot,semiconductor_engineering,2607.00694v1,llm,train
472,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2607.02112v1_p003_01.jpeg,diagram,manufacturing_engineering,2607.02112v1,accepted,train
